#Wave	#Intensity
984	448.26025
986	401.66919
988	229.32905
990	26.30999
992	190.65927
994	448.42148
996	375.62217
998	716.28689
1000	491.44117
1002	325.11057
1004	498.32062
1006	208.06436
1008	-40.66519
1010	36.1042
1012	26.34883
1014	53.04136
1016	153.15185
1018	-14.35496
1020	9.47035
1022	18.57866
1024	-164.08014
1026	255.44202
1028	332.10961
1030	75.86155
1032	112.60354
1034	-79.76629
1036	-5.36107
1038	254.71403
1040	205.35439
1042	436.42993
1044	370.79
1046	152.28398
1048	-563.23876
1050	-461.94409
1052	-558.94152
1054	-717.29442
1056	-384.01022
1058	-199.02464
1060	193.76499
1062	474.48127
1064	678.22739
1066	946.10658
1068	1216.22202
1070	1084.67693
1072	761.57452
1074	648.01798
1076	586.11052
1078	600.95534
1080	481.65563
1082	509.31462
1084	302.03548
1086	288.92142
1088	386.04544
1090	761.45165
1092	878.18413
1094	831.28701
1096	577.80438
1098	216.78035
1100	72.259
1102	-15.73722
1104	182.80687
1106	148.90805
1108	521.5648
1110	882.76073
1112	985.47944
1114	1057.70452
1116	1196.41958
1118	1591.6082
1120	1792.25399
1122	1734.34053
1124	1322.85143
1126	1295.77026
1128	1235.08062
1130	1039.7661
1132	1124.81029
1134	932.19676
1136	1052.9091
1138	811.9309
1140	491.24573
1142	265.83718
1144	696.68884
1146	817.75769
1148	1034.00073
1150	1235.37497
1152	1407.83739
1154	1724.34498
1156	1702.85475
1158	1545.32368
1160	1500.70876
1162	1579.96698
1164	1397.05531
1166	1418.93076
1168	1258.5503
1170	965.8709
1172	1211.84956
1174	1325.44325
1176	1176.60894
1178	1650.30363
1180	1581.48427
1182	1995.10784
1184	2348.13133
1186	1804.51168
1188	1638.20589
1190	1788.1709
1192	1763.36369
1194	1571.74122
1196	1573.26044
1198	1223.87832
1200	1099.55182
1202	1091.23789
1204	862.89348
1206	1004.47556
1208	1260.94107
1210	1533.24697
1212	1426.35021
1214	1437.20773
1216	1374.7765
1218	1225.01344
1220	1182.87551
1222	992.31966
1224	844.30282
1226	590.78194
1228	438.71396
1230	-146.94418
1232	-142.23555
1234	-88.1885
1236	53.18283
1238	-130.1269
1240	86.87167
1242	381.18093
1244	-77.20546
1246	-172.2938
1248	-472.08269
1250	-482.5535
1252	-182.64038
1254	230.77075
1256	240.81226
1258	656.59343
1260	721.19946
1262	840.71555
1264	1109.22692
1266	1000.81874
1268	934.57623
1270	1145.58457
1272	1060.92897
1274	695.69463
1276	306.96673
1278	192.83047
1280	96.34034
1282	25.53157
1284	-245.57027
1286	311.05784
1288	1000.46351
1290	1394.66319
1292	1247.67337
1294	1381.51053
1296	1701.19114
1298	1697.73167
1300	1707.1486
1302	2341.4584
1304	3505.67753
1306	4391.82246
1308	4524.90966
1310	4769.95557
1312	4965.97667
1314	4783.98939
1316	4705.01018
1318	4189.05547
1320	4003.14171
1322	3885.28533
1324	3634.50274
1326	3700.81037
1328	3862.22465
1330	3900.76198
1332	3918.43877
1334	4015.27145
1336	3876.2764
1338	4046.47002
1340	4364.86872
1342	5075.48889
1344	6007.3469
1346	6746.45915
1348	7060.84201
1350	6960.51185
1352	7157.48503
1354	7186.77791
1356	7139.40683
1358	6778.38813
1360	6994.73816
1362	7107.47323
1364	7349.60967
1366	7410.16379
1368	7106.15189
1370	7214.59028
1372	6616.49524
1374	6094.88306
1376	6172.77001
1378	6122.17237
1380	5718.1064
1382	5244.58836
1384	5176.6345
1386	4841.26108
1388	4187.48433
1390	3934.32049
1392	3681.7858
1394	3608.89648
1396	3528.66876
1398	3469.11887
1400	3169.26302
1402	3026.11742
1404	2815.6983
1406	2704.02186
1408	3208.1043
1410	3003.96183
1412	2919.61065
1414	2717.06696
1416	2838.34695
1418	2755.46682
1420	2658.44275
1422	2702.29093
1424	2940.02754
1426	3189.66877
1428	2771.23078
1430	2112.72977
1432	2005.18189
1434	2081.60333
1436	2083.01024
1438	1861.41879
1440	1981.84515
1442	1955.30547
1444	1840.81593
1446	932.39267
1448	709.05185
1450	1064.80963
1452	1025.68216
1454	975.6856
1456	1252.83609
1458	1142.14979
1460	808.64286
1462	929.33143
1464	688.23165
1466	464.35968
1468	468.73166
1470	-201.6827
1472	-230.91369
1474	183.02858
1476	147.15706
1478	470.46643
1480	1386.93664
1482	1821.54764
1484	1569.27938
1486	1190.11181
1488	640.02487
1490	248.99851
1492	-213.98733
1494	-33.97759
1496	216.00415
1498	619.93775
1500	1406.78144
1502	1497.49346
1504	1726.03206
1506	2201.35547
1508	2609.42193
1510	2838.18967
1512	3642.61691
1514	4141.6619
1516	3786.28285
1518	3415.43798
1520	2368.08551
1522	1463.18365
1524	505.69062
1526	476.56462
1528	697.76387
1530	934.24656
1532	1606.97091
1534	1599.89512
1536	1403.97741
1538	678.17596
1540	-153.55101
1542	-113.24531
1544	-650.93337
1546	-152.63032
1548	439.71382
1550	745.16428
1552	988.78629
1554	998.6451
1556	1057.80594
1558	1288.33403
1560	1363.29462
1562	753.75294
1564	1003.7742
1566	1059.42364
1568	259.7665
1570	248.86799
1572	218.76736
1574	1.47899
1576	597.99535
1578	860.30878
1580	849.41163
1582	926.29623
1584	752.95492
1586	1391.38003
1588	1927.5639
1590	2339.49887
1592	1869.17726
1594	2620.59141
1596	2277.73364
1598	2476.59627
1600	2615.17164
1602	2933.45206
1604	4096.42985
1606	4452.09732
1608	4830.44678
1610	3962.47054
1612	3987.16091
1614	3168.51017
1616	3575.51063
1618	3511.15457
1620	3897.43427
1622	4425.34203
1624	4990.87013
1626	5106.01082
1628	4845.7564
1630	4311.09911
1632	3620.03123
1634	3864.545
1636	3204.63269
1638	3519.28653
1640	4199.49877
1642	4337.26165
1644	5097.56741
1646	5532.40829
1648	5684.77651
1650	5570.66429
1652	5502.06385
1654	5560.9674
1656	5104.36715
1658	4958.25529
1660	4740.62403
1662	4784.46554
1664	4362.77202
1666	4398.53565
1668	3955.74859
1670	3943.40304
1672	3110.49114
1674	2421.00507
1676	2139.93698
1678	2097.27904
1680	1806.02339
1682	2749.1622
1684	3354.68761
1686	3449.59178
1688	3465.86685
1690	3347.50497
1692	2732.49826
1694	2152.83888
1696	1793.51894
1698	1190.53059
1700	1833.86594
1702	1278.51714
1704	1809.4763
1706	1916.73555
1708	2723.28701
1710	3552.12281
1712	3599.23505
1714	4025.61587
1716	3490.25736
1718	2780.15163
1720	978.2908
1722	595.66695
1724	-475.72781
1726	108.09862
1728	321.18591
1730	259.56293
1732	1505.2264
1734	1891.14713
1736	2828.2959
1738	1957.64349
1740	2792.16069
1742	2153.81826
1744	2732.587
1746	2834.43767
1748	1983.34105
1750	1832.26791
1752	1659.189
1754	1958.0751
1756	962.89697
1758	469.62537
1760	918.23107
1762	905.68481
1764	1236.95737
1766	1492.0195
1768	1965.84195
1770	2097.39548
1772	2067.65085
1774	1837.5788
1776	1547.15009
1778	1908.33546
1780	1105.10565
1782	1388.43143
1784	2122.28351
1786	2097.63266
1788	970.44959
1790	995.70507
1792	676.36981
1794	738.41456
1796	90.81004
1798	218.527
1800	816.52709
1802	1656.7501
1804	1977.13584
1806	2262.62411
1808	2533.15469
1810	2480.66739
1812	2252.102
1814	2087.3983
1816	2016.49608
1818	1305.33512
1820	1493.85522
1822	2269.99614
1824	2588.69767
1826	2091.89959
1828	1753.54166
1830	880.56367
1832	-196.09461
1834	-65.49343
1836	-518.67339
1838	461.33144
1840	1957.53884
1842	2247.96661
1844	3089.63255
1846	2899.55444
1848	3369.75008
1850	3418.23724
1852	3220.03372
1854	2106.15728
1856	2694.6257
1858	2814.45676
1860	2740.66822
1862	2022.27786
1864	2173.30343
1866	2566.7627
1868	2796.67343
1870	3410.05337
1872	3970.92029
1874	5437.29193
1876	6480.18603
1878	6399.62035
1880	4688.61262
1882	4354.18056
1884	3014.34191
1886	2330.11437
1888	2054.51568
1890	1893.56353
1892	3053.27565
1894	3771.66975
1896	3865.76353
1898	2962.5747
1900	3300.12095
1902	3044.42
1904	1968.48952
1906	1762.34721
1908	1358.01075
1910	2833.49785
1912	3575.82617
1914	3774.01341
1916	3810.07724
1918	4580.03534
1920	4396.90538
1922	3145.70503
1924	3113.45194
1926	1965.16379
1928	2959.85822
1930	3202.5529
1932	3371.26546
1934	3639.01357
1936	4818.81486
1938	4860.68698
1940	4632.64756
1942	4064.71424
1944	3627.90464
1946	4052.23638
1948	2956.72709
1950	2202.39438
1952	1923.25585
1954	1834.32913
1956	1470.63182
1958	1744.18153
1960	1376.99586
1962	2491.09241
1964	3171.48879
1966	3842.20259
1968	4164.25141
1970	4249.65285
1972	3528.42449
1974	2865.58392
1976	2470.14871
1978	1321.13644
1980	747.56469
1982	302.45104
1984	1229.81305
1986	1615.63805
1988	1709.91337
1990	2000.62633
1992	2159.76427
1994	2639.31449
1996	3287.26433
1998	3109.60109
2000	3254.31208
2002	3618.38463
2004	3391.80604
2006	2630.56361
2008	2657.64463
2010	2290.03642
2012	2049.72626
2014	1744.70144
2016	1512.94926
2018	1009.457
2020	565.21196
2022	-469.79859
2024	-352.58735
2026	712.87993
2028	1126.67279
2030	1564.86074
2032	1979.5133
2034	2155.70001
2036	1670.49036
2038	1289.95389
2040	721.1601
2042	1051.17851
2044	852.07862
2046	1777.92996
2048	1996.80203
2050	2164.76433
2052	1648.88639
2054	1981.23769
2056	2221.88774
2058	2346.90605
2060	1982.36211
2062	1559.32541
2064	1455.86546
2066	921.05175
2068	292.95375
2070	-99.35902
2072	816.15361
2074	1435.54179
2076	1530.85564
2078	1408.14529
2080	855.46087
2082	268.8525
2084	238.37031
2086	719.03753
2088	1793.85358
2090	2549.81786
2092	2449.92975
2094	2633.18867
2096	2043.59401
2098	1533.14516
2100	1059.84151
2102	957.68245
2104	736.66737
2106	609.79566
2108	590.06671
2110	494.47989
2112	285.03459
2114	245.73021
2116	471.53762
2118	582.40313
2120	1437.27305
2122	1469.09369
2124	1425.81135
2126	1720.37233
2128	1354.72296
2130	376.80951
2132	710.5783
2134	923.97563
2136	692.94779
2138	760.44108
2140	390.4018
2142	557.77625
2144	-19.48927
2146	-352.44848
2148	-465.15312
2150	-217.6197
2152	88.18178
2154	575.30308
2156	578.78715
2158	694.67695
2160	1058.01541
2162	1123.84549
2164	949.21013
2166	1141.15227
2168	804.71485
2170	-180.05917
2172	219.87313
2174	-65.42729
2176	738.07853
2178	1552.43608
2180	2642.69087
2182	2506.88841
2184	2530.07418
2186	1990.29368
2188	1273.59241
2190	838.01586
2192	-132.3905
2194	279.41885
2196	428.50261
2198	657.89157
2200	455.61653
2202	16.70827
2204	259.19756
2206	375.11353
2208	425.45936
2210	221.23825
2212	411.4534
2214	296.08587
2216	188.11673
2218	-184.50256
2220	-70.83934
2222	542.05747
2224	544.14607
2226	926.38463
2228	1126.73135
2230	1012.14439
2232	920.58194
2234	284.00219
2236	434.36329
2238	473.59505
2240	666.62722
2242	441.3896
2244	1552.81195
2246	2017.82406
2248	1717.35569
2250	1715.33662
2252	1015.69662
2254	959.36546
2256	446.27291
2258	-30.65127
2260	-212.4773
2262	63.72764
2264	159.91763
2266	44.04038
2268	386.0276
2270	168.80661
2272	6.30472
2274	-301.56765
2276	-506.9007
2278	-680.75446
2280	-540.13829
2282	188.00652
2284	315.79272
2286	154.31423
2288	177.63341
2290	-47.20282
2292	17.83471
2294	-39.22014
2296	117.66475
2298	242.52538
