#Wave	#Intensity
900	-168.76834
902	116.69089
904	380.35236
906	430.18769
908	421.16849
910	322.26638
912	266.45297
914	66.66765
916	-205.17684
918	-136.17443
920	-44.39852
922	-41.90889
924	-259.76091
926	-325.00572
928	-212.66852
930	-60.74199
932	-69.19754
934	131.99949
936	367.89068
938	260.50439
940	143.86901
942	-4.01313
944	-227.1541
946	-131.56555
948	-142.23643
950	-400.14251
952	-376.24538
954	-172.46657
956	32.30999
958	60.21763
960	243.38642
962	359.94044
964	447.97943
966	539.6031
968	258.9112
970	-27.99656
972	-15.04633
974	277.83852
976	432.73614
978	516.69689
980	730.77111
982	549.00918
984	519.46145
986	530.17827
988	313.21
990	67.607
992	231.3883
994	491.56617
996	447.12975
998	729.06818
1000	517.37059
1002	424.02611
1004	665.02388
1006	366.35303
1008	143.00269
1010	255.96199
1012	345.20577
1014	293.68326
1016	346.3437
1018	112.10695
1020	94.89288
1022	-6.38985
1024	-246.84208
1026	44.43601
1028	103.3689
1030	-0.12337
1032	77.86892
1034	-4.7445
1036	-29.06171
1038	124.8197
1040	77.80506
1042	172.78719
1044	116.65115
1046	-56.73529
1048	-517.51601
1050	-517.82923
1052	-590.76142
1054	-730.34726
1056	-438.56236
1058	-265.30928
1060	35.55324
1062	203.19303
1064	383.77434
1066	520.44112
1068	681.33729
1070	618.6068
1072	387.39359
1074	322.84159
1076	256.09474
1078	338.26468
1080	226.43747
1082	211.66532
1084	-21.02219
1086	-29.61667
1088	200.8924
1090	606.5185
1092	633.255
1094	603.09528
1096	397.03273
1098	68.06072
1100	-181.82737
1102	-437.64495
1104	-283.38728
1106	-221.00584
1108	15.57624
1110	284.45791
1112	316.73658
1114	511.48119
1116	696.72904
1118	1057.51741
1120	1293.88357
1122	1337.8648
1124	988.49839
1126	939.82162
1128	899.87176
1130	663.68608
1132	737.30187
1134	484.75639
1136	539.08691
1138	370.33072
1140	99.52509
1142	-115.29272
1144	217.90462
1146	242.15595
1148	302.47834
1150	467.86463
1152	521.2774
1154	726.67927
1156	731.03282
1158	748.30064
1160	764.44534
1162	860.4295
1164	736.21571
1166	704.76657
1168	627.04466
1170	317.01258
1172	547.63292
1174	739.83655
1176	854.55438
1178	1172.71728
1180	1322.25614
1182	1830.10185
1184	2237.18529
1186	1949.43734
1188	1636.78888
1190	1592.17078
1192	1463.51393
1194	1164.7492
1196	919.80746
1198	672.61958
1200	595.11643
1202	649.22888
1204	509.8878
1206	577.02406
1208	763.56853
1210	1036.45207
1212	961.60556
1214	1008.95985
1216	937.44581
1218	719.99431
1220	690.53621
1222	403.00237
1224	294.32365
1226	123.43091
1228	33.22559
1230	-358.40324
1232	-196.56981
1234	-105.35251
1236	16.18991
1238	-165.99075
1240	-13.94431
1242	309.296
1244	-109.30165
1246	-158.80002
1248	-399.25094
1250	-490.69035
1252	-404.11429
1254	-126.46971
1256	-74.66315
1258	299.41148
1260	419.86776
1262	740.78931
1264	1169.25975
1266	1175.36272
1268	1113.18183
1270	1276.80072
1272	1122.30299
1274	857.77228
1276	293.2922
1278	60.94638
1280	88.78909
1282	62.86855
1284	-238.77595
1286	319.88864
1288	970.91922
1290	1264.34071
1292	1312.17803
1294	1517.45609
1296	1757.19981
1298	1846.43409
1300	1852.18387
1302	2388.47403
1304	3490.3295
1306	4271.77517
1308	4429.83595
1310	4866.53674
1312	5028.90243
1314	4870.95791
1316	4741.72806
1318	4195.23776
1320	3930.51189
1322	3666.57531
1324	3345.45289
1326	3154.1695
1328	3138.74999
1330	2870.21921
1332	2862.60203
1334	2846.92328
1336	2857.20782
1338	2928.4805
1340	3208.76614
1342	4033.08959
1344	4917.47569
1346	5635.94926
1348	5877.53514
1350	5890.25813
1352	6130.14307
1354	6400.21475
1356	6530.49797
1358	6485.01754
1360	7015.79824
1362	7198.86486
1364	7538.24217
1366	7568.95494
1368	7179.02793
1370	7007.4859
1372	6176.35359
1374	5367.65575
1376	5166.4171
1378	4838.66237
1380	4264.41629
1382	3644.70357
1384	3635.54894
1386	3229.97709
1388	2557.01273
1390	2202.68057
1392	1996.00531
1394	2040.01165
1396	2022.72428
1398	1987.1679
1400	1602.3672
1402	1547.34687
1404	1196.1316
1406	982.74607
1408	1391.21498
1410	1235.56301
1412	1208.81484
1414	1156.99515
1416	1342.12863
1418	1305.23995
1420	1295.3538
1422	1371.49484
1424	1530.68777
1426	1679.95725
1428	1321.32795
1430	619.82456
1432	640.47173
1434	625.29413
1436	692.31644
1438	413.56333
1440	803.05946
1442	847.78815
1444	852.73269
1446	113.87642
1448	-114.79737
1450	346.68324
1452	176.30166
1454	-35.99338
1456	276.72923
1458	374.40418
1460	30.93851
1462	216.20181
1464	-43.93943
1466	-224.64034
1468	-61.05163
1470	-702.30158
1472	-719.51234
1474	-128.73586
1476	-34.95211
1478	269.87181
1480	1214.77227
1482	1422.75869
1484	1210.84045
1486	1062.02697
1488	540.32762
1490	207.75182
1492	-153.69104
1494	95.98765
1496	568.79188
1498	1046.71605
1500	1796.75455
1502	2120.90176
1504	2672.15208
1506	3339.49988
1508	3835.93955
1510	4210.46547
1512	4962.07201
1514	5348.75355
1516	4783.50445
1518	4241.31907
1520	3007.19176
1522	1980.11689
1524	928.08879
1526	624.10182
1528	602.15031
1530	555.22863
1532	1017.3311
1534	981.45207
1536	964.58589
1538	395.7269
1540	-136.13057
1542	-168.99216
1544	-561.84993
1546	53.32098
1548	426.6016
1550	693.06763
1552	857.79479
1554	799.85877
1556	622.33529
1558	594.30003
1560	626.82871
1562	187.99702
1564	619.88066
1566	617.53654
1568	125.02155
1570	240.3926
1572	151.69408
1574	-324.05365
1576	69.1546
1578	547.35643
1580	325.5825
1582	437.86351
1584	101.19757
1586	610.5828
1588	1055.00721
1590	1418.45878
1592	1085.92553
1594	2073.39544
1596	1799.85652
1598	1660.29675
1600	1728.70414
1602	1629.06667
1604	2520.37232
1606	2911.60909
1608	3446.76497
1610	2790.82793
1612	2825.78595
1614	2163.62701
1616	2339.33907
1618	2236.91012
1620	2654.32812
1622	3236.58104
1624	3940.65683
1626	4146.54346
1628	3922.22889
1630	3311.70106
1632	2655.94793
1634	2682.95744
1636	2023.71753
1638	2422.21615
1640	2935.44122
1642	3017.38069
1644	3917.02248
1646	4484.35453
1648	4828.36476
1650	4730.04109
1652	4596.37144
1654	4619.34372
1656	4027.94583
1658	3657.16568
1660	3219.99116
1662	3118.41017
1664	2824.4106
1666	2921.98034
1668	2632.10728
1670	2723.77929
1672	2144.98425
1674	1687.71004
1676	1300.94454
1678	1444.67562
1680	1147.89115
1682	1843.579
1684	2118.72704
1686	2129.32314
1688	2134.35516
1690	2040.81096
1692	1626.67841
1694	1085.94537
1696	1160.59969
1698	910.62922
1700	1626.02183
1702	1408.76537
1704	1909.84768
1706	1819.25663
1708	2462.98005
1710	2963.0058
1712	2635.32173
1714	3000.91566
1716	2556.77545
1718	1922.88893
1720	542.24393
1722	281.82828
1724	-750.37018
1726	108.60819
1728	219.79809
1730	187.22332
1732	1262.88574
1734	1625.76847
1736	2422.85464
1738	1723.12735
1740	2346.56973
1742	1625.1649
1744	2342.89596
1746	2234.74602
1748	1369.69821
1750	1173.73562
1752	671.84136
1754	942.99853
1756	104.19024
1758	-237.60042
1760	234.59926
1762	441.78569
1764	699.93188
1766	1127.01081
1768	1794.99545
1770	1951.85879
1772	1975.57381
1774	1720.11348
1776	1295.45079
1778	1523.55871
1780	576.4102
1782	479.97825
1784	1142.23581
1786	1311.15587
1788	620.71139
1790	682.87534
1792	488.62069
1794	589.92039
1796	173.74743
1798	281.07476
1800	517.85798
1802	1182.02456
1804	1489.502
1806	1661.21777
1808	1928.09936
1810	1968.07424
1812	1880.06989
1814	1659.01378
1816	1515.8334
1818	731.4562
1820	971.80966
1822	1469.82126
1824	1643.41845
1826	1265.5287
1828	1051.07948
1830	457.99826
1832	-390.78751
1834	-159.35036
1836	-619.72375
1838	226.07479
1840	1504.08971
1842	1879.34286
1844	2572.85606
1846	2322.65116
1848	2879.74999
1850	2988.17439
1852	2743.94618
1854	1520.08718
1856	2173.61922
1858	2178.56413
1860	2158.94372
1862	1454.7798
1864	1297.09421
1866	1727.90873
1868	1853.2452
1870	2348.12542
1872	2728.5712
1874	4199.60435
1876	5434.24666
1878	5627.51995
1880	4298.446
1882	4179.0466
1884	3095.34353
1886	2342.35858
1888	2045.11353
1890	1790.63014
1892	2645.93019
1894	3497.03545
1896	3476.9677
1898	2787.74868
1900	2942.40017
1902	2553.94392
1904	1501.40169
1906	1382.79523
1908	1027.14629
1910	2326.47663
1912	2839.80798
1914	2933.16211
1916	3044.56074
1918	3714.02563
1920	3675.5785
1922	2970.2411
1924	3165.03516
1926	2196.98239
1928	3107.10453
1930	3109.4233
1932	3082.96042
1934	3049.7376
1936	3970.77655
1938	4070.09899
1940	4201.72662
1942	3851.68114
1944	3432.98425
1946	3825.65765
1948	2958.72302
1950	2238.20204
1952	1822.11642
1954	1383.48781
1956	1055.33791
1958	1504.68839
1960	1267.56093
1962	2312.9772
1964	2866.95889
1966	3562.52765
1968	3860.70516
1970	3701.51308
1972	2978.97308
1974	2354.10681
1976	1981.93593
1978	905.48209
1980	316.76694
1982	-73.18787
1984	927.60764
1986	1325.15075
1988	1570.43876
1990	1992.46895
1992	2137.23862
1994	2494.74505
1996	3237.98552
1998	3116.95732
2000	3340.65773
2002	3925.08401
2004	3715.23344
2006	2951.10329
2008	2840.69083
2010	2344.99331
2012	1780.00799
2014	1489.73213
2016	1171.16298
2018	779.2978
2020	520.13384
2022	-283.33166
2024	-119.10144
2026	883.85008
2028	1235.5604
2030	1597.067
2032	1874.40738
2034	2129.61903
2036	1536.73943
2038	1402.80607
2040	1053.85643
2042	1425.928
2044	1252.05826
2046	2151.28469
2048	2427.64476
2050	2514.17596
2052	2042.91575
2054	2211.90162
2056	2797.17102
2058	2964.76143
2060	2632.7103
2062	2420.05511
2064	2311.83332
2066	1655.08237
2068	991.83972
2070	440.14282
2072	1150.02914
2074	1590.53611
2076	1657.70119
2078	1368.56182
2080	849.15546
2082	267.51954
2084	268.69152
2086	951.68209
2088	2066.47506
2090	2911.05427
2092	3016.40353
2094	3435.50667
2096	3142.34749
2098	2822.90981
2100	2221.17744
2102	2080.13418
2104	1679.76383
2106	1438.05021
2108	1303.9771
2110	987.52831
2112	611.68763
2114	828.43886
2116	1039.76579
2118	1080.65222
2120	1903.08194
2122	2040.03875
2124	2100.50643
2126	2413.46878
2128	1928.90957
2130	991.8126
2132	1599.16165
2134	1466.94049
2136	1184.13291
2138	1075.72268
2140	665.69358
2142	670.02939
2144	78.71388
2146	-418.26918
2148	-484.94387
2150	17.70752
2152	190.75122
2154	612.25169
2156	711.2543
2158	1023.80443
2160	1524.94746
2162	1873.72876
2164	1384.1937
2166	1559.38766
2168	1356.35601
2170	347.14412
2172	500.79735
2174	41.32636
2176	1181.7418
2178	2248.0502
2180	3530.25806
2182	3697.37192
2184	3989.39827
2186	3260.34364
2188	2249.21453
2190	1654.01744
2192	270.75887
2194	897.44532
2196	877.05621
2198	1372.57097
2200	1439.96902
2202	1031.22977
2204	1080.33265
2206	1196.25707
2208	1200.98245
2210	809.48821
2212	1025.75375
2214	915.7585
2216	1115.48186
2218	750.90325
2220	760.00207
2222	1621.75774
2224	1625.14966
2226	2317.15724
2228	2351.75989
2230	2010.93701
2232	2002.668
2234	1404.93225
2236	1064.70918
2238	1077.97816
2240	1051.7186
2242	759.90989
2244	2038.53142
2246	2605.56258
2248	2475.98277
2250	2703.77136
2252	2249.90774
2254	1984.3713
2256	1593.14141
2258	1130.19746
2260	870.5188
2262	1152.08483
2264	1033.87492
2266	993.86843
2268	1202.04474
2270	1010.38322
2272	747.86324
2274	327.46417
2276	-40.83463
2278	-416.08653
2280	-177.34083
2282	100.39478
2284	652.13036
2286	847.8659
2288	928.60142
2290	730.33693
2292	956.07242
2294	935.8079
2296	1122.54338
2298	1522.27886
