#Wave	#Intensity
1036.311523	-20.750891
1035.183594	23.839321
1034.055664	2.188626
1032.926758	51.130062
1031.797852	14.007142
1030.668945	-7.680327
1029.539063	-9.533237
1028.40918	26.067909
1027.279297	-11.088129
1026.149414	6.834419
1025.018555	9.311593
1023.888672	-1.444421
1022.757813	7.601229
1021.625977	-9.789775
1020.495117	8.01882
1019.363281	32.401207
1018.230469	-4.836477
1017.098633	-0.292266
1015.96582	4.231259
1014.833008	19.724506
1013.700195	-21.946342
1012.567383	28.662167
1011.433594	13.330405
1010.299805	4.575335
1009.166016	-8.585564
1008.03125	-32.734341
1006.896484	8.946902
1005.761719	-13.037818
1004.626953	-39.417942
1003.491211	-57.032001
1002.355469	-19.842272
1001.219727	-13.37667
1000.083008	-13.506801
998.947266	30.165895
997.810547	1.512932
996.672852	-7.43445
995.536133	-25.153345
994.398438	-34.125641
993.260742	-3.718176
992.123047	-3.974006
990.984375	-19.559458
989.845703	-15.471854
988.707031	25.767122
987.568359	5.763144
986.428711	5.420869
985.289063	2.877451
984.149414	19.979088
983.008789	-2.254475
981.868164	-24.493523
980.727539	-13.993921
979.586914	20.492098
978.446289	17.854275
977.304688	-28.425987
976.163086	12.536783
975.020508	-27.209286
973.87793	-10.27399
972.736328	6.639668
971.592773	-67.982315
970.450195	20.795393
969.306641	15.869498
968.163086	-32.614616
967.019531	1.631486
965.875	-7.678543
964.730469	-6.117508
963.585938	-32.848873
962.441406	-20.432701
961.295898	-8.034485
960.150391	-15.217886
959.004883	-26.755791
957.859375	20.366726
956.712891	-17.263809
955.566406	10.266834
954.418945	3.033299
953.272461	15.330961
952.125	1.569375
950.977539	0.823641
949.829102	10.915049
948.681641	10.149783
947.533203	20.217161
946.384766	15.097466
945.235352	18.64068
944.085938	13.50771
942.936523	23.533529
941.787109	24.884724
940.636719	28.393188
939.487305	73.023933
938.335938	61.356819
937.185547	51.853642
936.03418	87.776024
934.882813	110.700089
933.731445	27.660864
932.580078	37.608429
931.427734	32.417942
930.275391	48.832512
929.12207	-16.851784
927.969727	16.836479
926.816406	-18.588282
925.663086	23.712229
924.508789	-13.862231
923.354492	41.357292
922.200195	-0.522828
921.045898	5.060722
919.891602	-36.795055
918.736328	24.836853
917.581055	28.250246
916.424805	66.134338
915.269531	99.692337
914.113281	152.615891
912.956055	145.22673
911.799805	155.062469
910.642578	147.67627
909.485352	101.5653
908.328125	100.649384
907.169922	69.6259
906.011719	23.567492
904.853516	29.121666
903.695313	-25.49925
902.536133	-30.676554
901.376953	22.147972
900.217773	-68.936501
899.057617	-35.447697
897.897461	-49.196316
896.737305	-41.475567
895.577148	11.300524
894.416016	19.008293
893.254883	31.004419
892.09375	79.446449
890.931641	127.86824
889.769531	182.699661
888.607422	220.368668
887.445313	206.615234
886.282227	130.767654
885.119141	108.484589
883.956055	69.091805
882.792969	59.681419
881.628906	73.813263
880.464844	25.911884
879.300781	-0.577981
878.135742	11.431767
876.970703	-6.484537
875.805664	24.762094
874.640625	45.315968
873.474609	10.328797
872.308594	47.967983
871.142578	100.538391
869.975586	136.0121
868.808594	233.357788
867.641602	200.521606
866.474609	376.733368
865.306641	572.057434
864.138672	1151.041382
862.970703	1787.304565
861.801758	2197.392578
860.632813	1987.336792
859.463867	1453.635986
858.294922	1041.567871
857.125	676.533386
855.955078	394.682953
854.785156	266.178467
853.614258	129.227859
852.443359	41.263805
851.272461	85.181122
850.101563	31.289223
848.929688	-35.32732
847.757813	10.70931
846.585938	35.482578
845.414063	0.777554
844.241211	10.681436
843.068359	-2.769311
841.894531	11.378288
840.72168	72.202217
839.547852	46.02177
838.374023	113.172874
837.199219	67.912918
836.024414	94.750153
834.849609	110.978096
833.674805	135.673645
832.499023	139.173141
831.323242	146.906082
830.147461	76.292412
828.970703	166.591202
827.794922	220.868332
826.618164	372.446411
825.44043	507.027252
824.263672	688.068909
823.085938	1152.343018
821.907227	2168.104492
820.729492	3098.8479
819.550781	2755.105957
818.37207	1663.757813
817.193359	832.678955
816.013672	413.698792
814.833984	248.212082
813.654297	188.31514
812.473633	208.614014
811.293945	258.428436
810.112305	217.532761
808.931641	199.842102
807.75	161.074387
806.568359	166.571655
805.386719	222.62236
804.205078	343.934387
803.022461	383.053375
801.839844	537.937317
800.65625	835.865356
799.473633	1375.638428
798.290039	2316.97168
797.105469	3951.937256
795.921875	6015.086426
794.737305	6775.915039
793.552734	5478.70459
792.367188	3711.407715
791.182617	2119.309082
789.99707	1334.4729
788.810547	951.059814
787.625	664.385925
786.438477	489.072021
785.251953	374.67981
784.064453	275.013123
782.87793	160.7005
781.69043	126.106682
780.501953	76.841026
779.314453	61.118561
778.125977	9.768894
776.9375	17.083908
775.748047	-30.071447
774.558594	-26.96768
773.369141	-48.999588
772.179688	50.346432
770.989258	-17.75448
769.798828	-6.349652
768.608398	-1.239342
767.417969	-8.691442
766.226563	-9.885295
765.035156	-13.183667
763.842773	48.271461
762.651367	32.39711
761.458984	41.573666
760.265625	42.378281
759.073242	84.914131
757.879883	56.462101
756.686523	211.603012
755.492188	306.165253
754.298828	577.918945
753.104492	949.597229
751.90918	1623.305786
750.714844	2117.471191
749.519531	1807.227783
748.324219	1247.182129
747.12793	739.447388
745.931641	396.405151
744.735352	215.856216
743.539063	149.825577
742.341797	127.49942
741.144531	96.852509
739.947266	97.398262
738.75	72.986603
737.551758	61.044537
736.353516	71.953812
735.154297	-6.478036
733.955078	29.343704
732.755859	-13.760928
731.556641	28.255978
730.357422	18.361851
729.157227	-3.984538
727.956055	-7.65861
726.755859	-21.704384
725.554688	49.257607
724.353516	35.195034
723.152344	93.668037
721.950195	179.043488
720.748047	208.450043
719.545898	266.833862
718.342773	350.03299
717.139648	443.542664
715.936523	491.483795
714.733398	678.018982
713.529297	754.844238
712.325195	858.520325
711.121094	1057.251831
709.916016	1361.304932
708.710938	1762.340088
707.505859	2648.673828
706.299805	4965.900879
705.094727	10581.71289
703.887695	20146.07422
702.681641	24426.41211
701.474609	18517.72266
700.267578	10588.19043
699.060547	5754.031738
697.852539	3615.067383
696.645508	2639.790527
695.436523	1708.283081
694.228516	1222.300171
693.019531	802.493774
691.810547	527.076782
690.601563	420.653931
689.391602	308.13681
688.181641	280.081604
686.97168	206.809937
685.760742	174.747116
684.549805	163.301178
683.338867	137.50766
682.126953	130.265121
680.916016	199.102127
679.704102	144.680542
678.491211	156.05658
677.279297	140.779053
676.066406	193.30484
674.852539	231.487091
673.639648	275.858673
672.425781	346.930695
671.211914	420.073822
669.99707	612.166565
668.782227	720.173645
667.567383	717.51355
666.352539	581.728516
665.136719	552.594238
663.920898	480.528503
662.705078	494.558899
661.488281	394.013855
660.272461	369.306976
659.054688	332.404419
657.837891	340.591614
656.620117	314.079773
655.402344	396.015106
654.18457	488.204224
652.96582	1154.671265
651.74707	2893.515381
650.52832	5875.537598
649.308594	7375.668945
648.088867	5443.200195
646.869141	2566.703369
645.648438	1187.454712
644.428711	706.608765
643.208008	538.139404
641.986328	322.930695
640.764648	177.218887
639.542969	76.495491
638.321289	67.594009
637.098633	50.627136
635.876953	52.074375
634.65332	8.803849
633.430664	-14.014627
632.207031	-4.18292
630.983398	-8.525825
629.758789	-4.656415
628.535156	-43.428696
627.310547	-59.746838
626.084961	25.648033
624.860352	5.386481
623.634766	-12.770385
622.408203	1.642136
621.182617	28.285934
619.956055	18.425781
618.729492	-27.917322
617.501953	0.892817
616.275391	-6.791201
615.047852	22.076319
613.819336	59.074467
612.59082	35.260666
611.362305	33.774155
610.133789	52.566517
608.905273	0.453036
607.675781	82.043274
606.445313	90.695183
605.21582	18.352421
603.985352	95.794769
602.754883	74.023705
601.524414	106.844269
600.292969	80.953674
599.061523	125.786629
597.829102	113.932304
596.597656	85.836357
595.365234	92.014709
594.131836	104.150642
592.899414	221.178726
591.666016	374.367035
590.432617	547.525757
589.198242	595.329956
587.964844	461.362549
586.729492	301.055298
585.495117	235.400894
584.259766	232.05806
583.024414	190.184235
581.789063	180.316788
580.552734	190.3255
579.316406	181.907288
578.080078	209.422272
576.842773	194.309677
575.606445	174.81929
574.368164	108.67231
573.130859	66.289513
571.892578	101.926659
570.654297	52.636341
569.416016	16.95248
568.176758	26.988831
566.9375	30.445023
565.698242	21.269058
564.458008	-20.64889
563.217773	-37.089352
561.977539	-10.039639
560.736328	-15.830973
559.495117	-66.508598
558.253906	2.398203
557.012695	-17.790112
555.770508	-20.802174
554.52832	-48.776211
553.285156	2.452612
552.041992	2.571386
550.798828	-10.374502
549.555664	119.763657
