#Wave	#Intensity
100.113281	11795.13281
98.772461	10589.02246
97.430664	9166.327148
96.088867	7584.739746
94.74707	6035.480469
93.404297	4281.099609
92.061523	3024.580811
90.71875	2111.673096
89.375977	1371.596558
88.032227	882.050171
86.6875	589.121826
85.34375	390.797821
83.999023	277.749054
82.65332	251.762985
81.307617	186.924393
79.961914	125.81868
78.616211	129.486908
77.269531	135.00264
75.922852	112.782265
74.576172	142.328964
73.228516	114.573929
71.880859	110.850311
70.532227	108.975586
69.18457	151.419769
67.835938	121.844002
66.486328	99.665642
65.136719	125.473534
63.787109	121.752708
62.4375	108.812347
61.086914	130.91095
59.735352	114.288033
58.384766	88.458939
57.033203	73.697357
55.681641	121.570236
54.329102	130.747406
52.976563	90.211563
51.624023	93.870186
50.270508	110.40789
48.916992	106.700935
47.563477	128.744766
46.208984	90.098793
44.854492	84.561378
43.5	106.594193
42.144531	110.242256
40.789063	108.377754
39.433594	110.18708
38.077148	100.979546
36.720703	124.816177
35.363281	110.104347
34.005859	115.58062
32.648438	97.210144
31.291016	110.02166
29.932617	58.663521
28.574219	106.301003
27.214844	89.783524
25.855469	93.424744
24.496094	76.918747
23.135742	104.363571
21.776367	98.845978
20.415039	115.291405
19.054688	89.648621
17.693359	107.917198
16.331055	120.690674
14.969727	109.691284
13.607422	115.146973
12.244141	104.154472
10.880859	151.625504
9.517578	126.018501
8.154297	151.549454
6.790039	144.209686
5.425781	197.097977
4.060547	445.183716
2.696289	1524.918823
1.330078	4537.136719
-0.035156	6510.470215
-1.401367	4472.888184
-2.767578	1521.56665
-4.134766	449.979187
-5.501953	271.376801
-6.869141	162.05687
-8.237305	132.889679
-9.605469	127.396469
-10.973633	123.725494
-12.342773	110.961182
-13.711914	118.207626
-15.081055	90.906113
-16.451172	118.148262
-17.821289	107.215332
-19.192383	96.287888
-20.563477	118.059258
-21.93457	123.477112
-23.305664	145.230698
-24.677734	81.671738
-26.049805	105.239349
-27.422852	97.956841
-28.795898	79.796623
-30.168945	105.160027
-31.542969	77.943871
-32.916992	61.614548
-34.291016	76.092957
-35.666016	97.809204
-37.041016	108.649567
-38.416016	50.690384
-39.791992	95.925529
-41.167969	70.568962
-42.544922	90.450279
-43.921875	61.490719
-45.298828	104.869553
-46.675781	92.18969
-48.053711	88.552124
-49.432617	66.849075
-50.810547	86.701302
-52.189453	79.4562
-53.568359	95.684525
-54.948242	95.660446
-56.328125	90.223
-57.708984	64.944214
-59.088867	95.588249
-60.469727	99.170395
-61.851563	82.921638
-63.233398	99.120483
-64.615234	99.095528
-65.99707	104.474434
